True Id;Source;Site name;Address;Zip;Phone;Fax;Program Name;Length of Day;IDHS Provider ID;Agency;Neighborhood;Funded Enrollment;Program Option;Number per Site EHS;Number per Site HS;Director;Head Start Fund;Eearly Head Start Fund;CC fund;Progmod;Website;Executive Director;Center Director;ECE Available Programs;NAEYC Valid Until;NAEYC Program Id;Email Address;Ounce of Prevention Description;Purple binder service type;Column;Column2
890260617;purple_binder_early_childhood.csv; YMCA South Chicago II;8902 S Brandon Avenue ;60617;7217230;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
891460617;CPS_Early_Childhood_Portal_scrape.csv; Thorp, J.N.;8914 S. Buffalo ;;5356250;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
891460617;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS THORP, JAMES N.;8914 S BUFFALO AVE ;60617;5356250;;;;;;;CHICAGO PUBLIC SCHOOLS;SOUTH CHICAGO;;;;;Tony Fisher;Yes;No;No;;;;;;;;;;
891460617;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Thorp, James N.;8914 S Buffalo Ave. ;60617;5356250;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Tony Fisher;;;;;;
891460617;ECE Chicago Find a School scrape.csv; Thorp, J.N.;8914 S. Buffalo ;60617;5356250;;;;;;South Chicago;;;;;;;;;;;;;HS-HD;;;;;;;
894060619;chapin_dfss_providers_2011_070212.csv;EL VALOR NEW AGE PREPARATORY (8940 S COTTAGE GROVE AVE);8940 S COTTAGE GROVE AVE ;60619;7832431;;;;;;;EL VALOR;CHATHAM;;;;;Tanya Furlow;No;No;No;;;;;;;;;;
894060619;DFSS_AgencySiteLies_2012.csv;El Valor New Age Preparatory;8940 S Cottage Grove Ave ;60619;7832431;;;;;;;El Valor;;;;;;;;;;;www.elvalor.org;Vincent Allocco;Tanya Furlow;;;;;;
900060617;CPS_Early_Childhood_Portal_scrape.csv; Mireles;9000 S. Exchange ;;5356360;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
900060617;ECE Chicago Find a School scrape.csv; Mireles;9000 S. Exchange ;60617;5356360;;;;;;South Chicago;;;;;;;;;;;;;PFA-REG;;;;;;;
912960617;CPS_Early_Childhood_Portal_scrape.csv; Catholic Charities of the Archdiocese of Chicago - Our Lady of Guadalupe;9129 S Burley Ave ;;9785320;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
912960617;CPS_Early_Childhood_Portal_scrape.csv; Catholic Charities of the Archdiocese of Chicago - Our Lady of Guadalupe;9129 S Burley Ave ;;9785320;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
912960617;CPS_Early_Childhood_Portal_scrape.csv; Catholic Charities of the Archdiocese of Chicago - Our Lady of Guadalupe;9129 S Burley Ave ;;9785320;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
912960617;purple_binder_early_childhood.csv; Our Lady of Guadalupe Early Childhood Center;9129 S Burley Avenue ;60617;9785320;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
913060617;CPS_Early_Childhood_Portal_scrape.csv; Washington, H.;9130 S. University ;;5356225;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
913060617;ECE Chicago Find a School scrape.csv; Washington, H.;9130 S. University ;60617;5356225;;;;;;Burnside;;;;;;;;;;;;;PFA-REG;;;;;;;
921160620;ECE Chicago Find a School scrape.csv; Salvation Army Shiloah;9211 S. Justine  ;60620;8814142;;;;;;Washington Heights;;;;;;;;;;;;;CP;;;;;;;
921160620;purple_binder_early_childhood.csv; Salvation Army - Shiloah School;9211 S Justine Street ;60620;8814142;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
921460619;CPS_Early_Childhood_Portal_scrape.csv; Chesterfield Tom Thumb Day Care 2;9214 S. Cottage Grove ;;8743985;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
921460619;ECE Chicago Find a School scrape.csv; Chesterfield Tom Thumb;9214 S. Cottage Grove ;60619;8473985;;;;;;Chatham;;;;;;;;;;;;;CP;;;;;;;
923960617;CPS_Early_Childhood_Portal_scrape.csv; Warren;9239 S. Jeffery ;;5356625;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
923960617;ECE Chicago Find a School scrape.csv; Warren;9239 S. Jeffery ;60617;5356625;;;;;;Calumet Heights;;;;;;;;;;;;;PFA-REG;;;;;;;
930160619;CPS_Early_Childhood_Portal_scrape.csv; Gillespie;9301 S. State St. ;;5355065;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
930160619;ECE Chicago Find a School scrape.csv; Gillespie;9301 S. State St. ;60619;5355065;;;;;;Roseland;;;;;;;;;;;;;PFA-REG;;;;;;;
950160628;CPS_Early_Childhood_Portal_scrape.csv; Chicago State University;9501 S. DR MARTIN LUTHER KING JR Drive ;;9952556;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
950160628;CPS_Early_Childhood_Portal_scrape.csv; Chicago State University - Chicago State University;9501 S Dr. Martin Luther King Dr ;;9952400;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
950160628;CPS_Early_Childhood_Portal_scrape.csv; Chicago State University - Chicago State University;9501 S Dr. Martin Luther King Dr ;;9952400;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
950160628;ECE Chicago Find a School scrape.csv; Chicago State University;9501 S. King Dr. ;60628;9952556;;;;;;Roseland;;;;;;;;;;;;;CP;;;;;;;
972560617;chapin_dfss_providers_2011_070212.csv;EL VALOR MARI'S BUMBLE BEE ACADEMY;9725 S COMMERCIAL AVE ;60617;2217692;;;;;;;EL VALOR;SOUTH DEERING;;;;;Marisol Lopez;Yes;No;No;;;;;;;;;;
972560617;DFSS_AgencySiteLies_2012.csv;El Valor Mari's Bumble Bee Academy;9725 S Commercial Ave ;60617;2217692;;;;;;;El Valor;;;;;;;;;;;www.elvalor.org;Vincent Allocco;Marisol Lopez ;;;;;;
975560628;CPS_Early_Childhood_Portal_scrape.csv; Schmid;9755 S. Greenwood ;;5356235;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
975560628;ECE Chicago Find a School scrape.csv; Schmid;9755 S. Greenwood  ;60628;5356235;;;;;;Pullman;;;;;;;;;;;;;PFA-REG;;;;;;;
981060617;CPS_Early_Childhood_Portal_scrape.csv; Marsh;9810 S. Exchange ;;5356430;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
981060617;ECE Chicago Find a School scrape.csv; Marsh;9810 S. Exchange ;60617;5356430;;;;;;South Deering;;;;;;;;;;;;;PFA-REG;;;;;;;
991260617;CPS_Early_Childhood_Portal_scrape.csv; Taylor;9912 S. Avenue ;;5356240;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
991260617;ECE Chicago Find a School scrape.csv; Taylor;9912 S. Avenue H ;60617;5356240;;;;;;East Side;;;;;;;;;;;;;PFA-REG;;;;;;;
992860617;CPS_Early_Childhood_Portal_scrape.csv; Lawrence;9928 S. Crandon ;;5356320;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
992860617;ECE Chicago Find a School scrape.csv; Lawrence;9928 S. Crandon ;60617;5356320;;;;;;South Deering;;;;;;;;;;;;;PFA-REG;;;;;;;
1000160628;CPS_Early_Childhood_Portal_scrape.csv; City Colleges Olive-Harvey CDC;10001 S. Woodlawn ;;2916315;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
1000160628;CPS_Early_Childhood_Portal_scrape.csv; Board Trustees-City Colleges of Chicago - Olive-Harvey College;10001 S Woodlawn Ave ;;2916100;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
1000160628;CPS_Early_Childhood_Portal_scrape.csv; Board Trustees-City Colleges of Chicago - Olive-Harvey College;10001 S Woodlawn Ave ;;2916100;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
1000160628;CPS_Early_Childhood_Portal_scrape.csv; Board Trustees-City Colleges of Chicago - Olive-Harvey College;10001 S Woodlawn Ave ;;2916100;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
1000160628;CPS_Early_Childhood_Portal_scrape.csv; Board Trustees-City Colleges of Chicago - Olive-Harvey College;10001 S Woodlawn Ave ;;2916100;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
1000160628;chapin_dfss_providers_2011_070212.csv;BOARD TRUSTEES-CITY COLLEGES OF CHICAGO OLIVE-HARVEY COLLEGE;10001 S WOODLAWN ;60628;2916317;;;;;;;BOARD TRUSTEES-CITY COLLEGES OF CHICAGO;PULLMAN;;;;;Tiffany Carter;Yes;No;No;7056PS(HS Collaboration with Childcare & PreK);;;;;;;;;
1000160628;DFSS_AgencySiteLies_2012.csv;Board Trustees-City Colleges of Chicago Olive-Harvey College;10001 S. Woodlawn ;60628;2916317;;;;;;;Board Trustees-City Colleges of Chicago;;;;;;;;;;;www.ccc.edu;Phyllis Daniels-Ward;Tiffany Carter;;;;;;
1000160628;ECE Chicago Find a School scrape.csv; City Colleges Olive Harvey;10001 S. Woodlawn ;60628;2916315;;;;;;Pullman;;;;;;;;;;;;;CP;;;;;;;
1000160628;NAEYC_accreditation.csv; Olive-Harvey Child Development Laboratory Center;10001 South Woodlawn Avenue First Floor ;60628;2916317;;;;;;;;;;;;;;;;;;http://www.oliveharvey.ccc.edu;;;;11/30/14;278168;tcarter63@ccc.edu;;
1000160628;purple_binder_early_childhood.csv; Olive-Harvey College;10001 S Woodlawn Avenue ;60628;2916700;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
1011560628;CPS_Early_Childhood_Portal_scrape.csv; Bennett;10115 S. Prairie ;;5355460;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
1011560628;ECE Chicago Find a School scrape.csv; Bennett;10115 S. Prairie ;60628;5355460;;;;;;Roseland;;;;;;;;;;;;;PFA-REG;;;;;;;
1031760643;ECE Chicago Find a School scrape.csv; Small Stride Academy;10317 S. Western ;60643;2390040;;;;;;Beverly;;;;;;;;;;;;;CP;;;;;;;
1034760617;CPS_Early_Childhood_Portal_scrape.csv; Gallistel;10347 S. Ewing Ave. ;;5356540;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
1034760617;ECE Chicago Find a School scrape.csv; Gallistel;10347 S. Ewing Ave. ;60617;5356540;;;;;;East Side;;;;;;;;;;;;;PFA-REG TS;;;;;;;
1035460643;CPS_Early_Childhood_Portal_scrape.csv; Barnard;10354 S. Charles St. ;;5352625;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
1035460643;ECE Chicago Find a School scrape.csv; Barnard;10354 S. Charles St. ;60643;5352625;;;;;;Beverly;;;;;;;;;;;;;PFA-REG;;;;;;;
1041460628;CPS_Early_Childhood_Portal_scrape.csv; Kohn;10414 S. State St. ;;5355489;;Head Start;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
1041460628;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS KOHN, ALFRED DAVID;10414 S STATE ;60628;5355489;;;;;;;CHICAGO PUBLIC SCHOOLS;ROSELAND;;;;;Ms. Carol  Briggs;Yes;No;No;;;;;;;;;;
1041460628;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Kohn, Alfred David;10414 S. State ;60628;5355489;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Kimberly Moore;;;;;;
1041460628;ECE Chicago Find a School scrape.csv; Kohn;10414 S. State  ;60628;5355489;;;;;;Roseland;;;;;;;;;;;;;HS-HD;;;;;;;
1050960617;CPS_Early_Childhood_Portal_scrape.csv; Catholic Charities of the Archdiocese of Chicago - St. Kevin;10509 S Torrence Ave ;;3746466;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
1050960617;CPS_Early_Childhood_Portal_scrape.csv; Catholic Charities of the Archdiocese of Chicago - St. Kevin;10509 S Torrence Ave ;;3746466;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
1050960617;CPS_Early_Childhood_Portal_scrape.csv; Catholic Charities of the Archdiocese of Chicago - St. Kevin;10509 S Torrence Ave ;;3746466;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
1050960617;CPS_Early_Childhood_Portal_scrape.csv; Catholic Charities of the Archdiocese of Chicago - St. Kevin;10509 S Torrence Ave ;;3746466;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
1050960617;purple_binder_early_childhood.csv; Catholic Charities Chicago - St. Kevin;10509 S Torrence Avenue ;60617;3746466;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
1053060617;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Community Services - McKinley - Trumbull Park;10530 S Oglesby ;;3757022;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
1053060617;chapin_dfss_providers_2011_070212.csv;ADA S. MCKINLEY COMMUNITY SERVICES MCKINLEY-TRUMBULL PARK;10530 S OGLESBY ;60617;9785341;;;;;;;ADA S. MCKINLEY COMMUNITY SERVICES;SOUTH DEERING;;;;;Damita Brown;Yes;No;No;7051PS(HS Collaboration with Childcare);;;;;;;;;
1053060617;DFSS_AgencySiteLies_2012.csv;Ada S. McKinley Community Services McKinley-Trumbull Park;10530 S. Oglesby ;60617;9785341;;;;;;;Ada S. McKinley Community Services;;;;;;;;;;;www.adasmckinley.org;George Jones, Jr.;Damita Collins;;;;;;
1053060617;purple_binder_early_childhood.csv; Ada S. McKinley Services - McKinley - Trumbull;10530 S Oglesby Avenue ;60617;3757022;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
1061260628;CPS_Early_Childhood_Portal_scrape.csv; Chicago State University - Community Learning Center;10612 S Wentworth ;;;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
1061260628;CPS_Early_Childhood_Portal_scrape.csv; Community Learning Center - Community Learning Center;10612 S Wentworth Ave ;;9284104;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
1061260628;chapin_dfss_providers_2011_070212.csv;COMMUNITY LEARNING CENTER COMMUNITY LEARNING CENTER;10612 S WENTWORTH ;60628;9284104;;;;;;;COMMUNITY LEARNING CENTER;ROSELAND;;;;;Wanda Avery;Yes;No;No;;;;;;;;;;
1061260628;DFSS_AgencySiteLies_2012.csv;Community Learning Center Community Learning Center;10612 S. Wentworth ;60628;9284104;;;;;;;Community Learning Center;;;;;;;;;;;;Wanda Avery;Wanda Avery;;;;;;
1061260628;NAEYC_accreditation.csv; Community Learning Center, Inc.;10612-20 South Wentworth  ;60628;9284104;;;;;;;;;;;;;;;;;;;;;;04/01/16;587966;wereason@aol.com;;
1061260628;purple_binder_early_childhood.csv; Community Learning Center;10612 S Wentworth Avenue ;60628;9284104;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
1074060617;CPS_Early_Childhood_Portal_scrape.csv; Bright;10740 S. Calhoun ;;5356218;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
1074060617;ECE Chicago Find a School scrape.csv; Bright;10740 S. Calhoun ;60617;5356215;;;;;;South Deering;;;;;;;;;;;;;PFA-REG;;;;;;;
1081060617;CPS_Early_Childhood_Portal_scrape.csv; Addams;10810 S. Ave. H ;;5356210;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
1081060617;ECE Chicago Find a School scrape.csv; Addams;10810 Ave. H ;60617;5356210;;;;;;East Side;;;;;;;;;;;;;PFA-REG;;;;;;;
1083660628;chapin_dfss_providers_2011_070212.csv;HULL HOUSE ASSOCIATION FCCH-TAYNA AYENA;10836 S NORMAL AVE ;60628;8218491;;;;;;;HULL HOUSE ASSOCIATION;ROSELAND;;;;;;No;Yes;No;6130IP(EHS Collaboration Enhanced Home IP), 6131IT(Child Car;;;;;;;;;
1084160655;CPS_Early_Childhood_Portal_scrape.csv; Mt. Greenwood;10841 S. Homan Ave ;;5352786;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
1084160655;ECE Chicago Find a School scrape.csv; Mt Greenwood;10841 S. Homan ;60655;5352786;;;;;;Mount Greenwood;;;;;;;;;;;;;PFA-REG;;;;;;;
1084560628;CPS_Early_Childhood_Portal_scrape.csv; Dunne;10845 S. Union ;;5355517;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
1084560628;ECE Chicago Find a School scrape.csv; Dunne;10845 S. Union ;60628;5355517;;;;;;Roseland;;;;;;;;;;;;;PFA-REG;;;;;;;
1085860628;purple_binder_early_childhood.csv; Roseland Christian Ministries Center;10858 S Michigan Avenue ;60628;2645665;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
1092860628;CPS_Early_Childhood_Portal_scrape.csv; Children?s Developmental Institute MP;10928 S. Halsted St. ;;9950600;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
1092860628;ECE Chicago Find a School scrape.csv; Children's Dev Inst Morgan Pk;10928 S. Halsted ;60628;9950600;;;;;;Morgan Park;;;;;;;;;;;;;CP;;;;;;;
1092860628;ECE Chicago Find a School scrape.csv; Children's Dev Inst Morgan Pk I/T;10928 S. Halsted ;60628;9950600;;;;;;Morgan Park;;;;;;;;;;;;;CP;;;;;;;
1095160628;CPS_Early_Childhood_Portal_scrape.csv; Hull House Association - New Age;10951 S Michigan Ave ;;;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
1095160628;chapin_dfss_providers_2011_070212.csv;EL VALOR NEW AGE PREPARATORY ACADEMY (10951 S MICHIGAN AVE);10951 S MICHIGAN AVE ;60628;7857737;;;;;;;EL VALOR;ROSELAND;;;;;Tanya Furlow;Yes;No;No;;;;;;;;;;
1095160628;DFSS_AgencySiteLies_2012.csv;El Valor New Age Preparatory Academy;10951 S Michigan Ave ;60628;7857737;;;;;;;El Valor;;;;;;;;;;;www.elvalor.org;Vincent Allocco;Tanya Furlow;;;;;;
1102560628;CPS_Early_Childhood_Portal_scrape.csv; Montessori Academy and Association, Inc. 1;11025 S. Halsted St. ;;4680033;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
1102560628;chapin_dfss_providers_2011_070212.csv;ADA S. MCKINLEY COMMUNITY SERVICES MONTESSORI ACADEMY;11025 S HALSTED AVE ;60628;2810069;;;;;;;ADA S. MCKINLEY COMMUNITY SERVICES;ROSELAND;;;;;;Yes;No;No;;;;;;;;;;
1102560628;DFSS_AgencySiteLies_2012.csv;Ada S. McKinley Community Services Montessori Academy;11025 S Halsted Ave. ;60628;2810069;;;;;;;Ada S. McKinley Community Services;;;;;;;;;;;www.adasmckinley.org;George Jones, Jr.;Gloria Walker;;;;;;
1112360628;chapin_dfss_providers_2011_070212.csv;EL VALOR AMAZING GRACE CHILD CARE CENTER;11123 S HALSTED ST ;60628;2643636;;;;;;;EL VALOR;ROSELAND;;;;;Rachel Adesola;Yes;No;No;;;;;;;;;;
1112360628;DFSS_AgencySiteLies_2012.csv;El Valor Amazing Grace Child Care Center;11123 S Halsted St ;60628;2643636;;;;;;;El Valor;;;;;;;;;;;www.elvalor.org;Vincent Allocco;Rachel Adesola ;;;;;;
1122360628;CPS_Early_Childhood_Portal_scrape.csv; Henry Booth House - Hippity Hop Tiny Tots;11223 S Halsted St ;;7853340;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
1122360628;chapin_dfss_providers_2011_070212.csv;HENRY BOOTH HOUSE HIPPITY HOP TINY TOTS;11223 S HALSTED ST ;60628;7853340;;;;;;;HENRY BOOTH HOUSE;ROSELAND;;;;;Ms. Tuggle;Yes;No;No;;;;;;;;;;
1122360628;DFSS_AgencySiteLies_2012.csv;Henry Booth House Hippity Hop Tiny Tots;11223 S. Halsted St. ;60628;7853340;;;;;;;Henry Booth House;;;;;;;;;;;www.henryboothhouse.org;Scott Perkins;Ms. Tuggle ;;;;;;
1131160628;CPS_Early_Childhood_Portal_scrape.csv; Pullman;11311 S. Forrestville ;;5355395;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
1131160628;ECE Chicago Find a School scrape.csv; Pullman;11311 S. Forrestville ;60628;5355395;;;;;;Pullman;;;;;;;;;;;;;PFA-REG;;;;;;;
1131260628;chapin_dfss_providers_2011_070212.csv;HULL HOUSE ASSOCIATION FCCH-SHELIA LANGHAM;11312 S NORMAL ST ;60628;2355342;;;;;;;HULL HOUSE ASSOCIATION;ROSELAND;;;;;Etisha Wofford;No;Yes;No;5740IP(EHS Collaboration Enhanced Home IP), 5742IT(Child Car;;;;;;;;;
1141060628;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Community Services - McKinley - Roseland;11410 S Edbrooke Ave ;;4681918;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
1141060628;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Community Services - McKinley - Roseland;11410 S Edbrooke Ave ;;4681918;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
1141060628;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Roseland;11410 S. Edbrooke ;;4681918;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
1141060628;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Community Services - McKinley - Roseland;11410 S Edbrooke Ave ;;4681918;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
1141060628;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Community Services - McKinley - Roseland;11410 S Edbrooke Ave ;;4681918;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
1141060628;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Community Services - McKinley - Roseland;11410 S Edbrooke Ave ;;4681918;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
1141060628;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Community Services - McKinley - Roseland;11410 S Edbrooke Ave ;;4681918;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
1141060628;chapin_dfss_providers_2011_070212.csv;ADA S. MCKINLEY COMMUNITY SERVICES MCKINLEY-ROSELAND;11410 S EDBROOKE ;60628;4681918;;;;;;;ADA S. MCKINLEY COMMUNITY SERVICES;ROSELAND;;;;;Anna Luna;Yes;No;No;7021PS(HS Collaboration with Childcare);;;;;;;;;
1141060628;DFSS_AgencySiteLies_2012.csv;Ada S. McKinley Community Services McKinley-Roseland;11410 S. Edbrooke ;60628;4681918;;;;;;;Ada S. McKinley Community Services;;;;;;;;;;;www.adasmckinley.org;George Jones, Jr.;Anna Luna;;;;;;
1141060628;purple_binder_early_childhood.csv; Ada S. McKinley Community Services - Roseland;11410 S Edbrooke Avenue ;60628;4681918;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
1141160628;CPS_Early_Childhood_Portal_scrape.csv; Haley, Alex;11411 S. Eggleston ;;5355340;;Head Start;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
1141160628;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS HALEY, ALEX;11411 S EGGLESTON ;60628;5355345;;;;;;;CHICAGO PUBLIC SCHOOLS;ROSELAND;;;;;Ms. Vaida Williams;Yes;No;No;;;;;;;;;;
1141160628;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Haley, Alex;11411 S. Eggleston ;60628;5355345;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Ms. Vaida Williams;;;;;;
1141160628;ECE Chicago Find a School scrape.csv; Haley, Alex;11411 S. Eggleston ;60628;5355345;;;;;;Roseland;;;;;;;;;;;;;HS-HD;;;;;;;
1143960628;chapin_dfss_providers_2011_070212.csv;ADA S. MCKINLEY COMMUNITY SERVICES LITTLE GENIUS;11439 S MICHIGAN AVE ;60628;6298091;;;;;;;ADA S. MCKINLEY COMMUNITY SERVICES;ROSELAND;;;;;Melissa Carter;Yes;No;No;;;;;;;;;;
1143960628;DFSS_AgencySiteLies_2012.csv;Ada S. McKinley Community Services Little Genius;11439 S Michigan Ave. ;60628;6298091;;;;;;;Ada S. McKinley Community Services;;;;;;;;;;;www.adasmckinley.org;George Jones, Jr.;Vera Webbs;;;;;;
1144360628;CPS_Early_Childhood_Portal_scrape.csv; Imani Children's Academy;11443 S. Halsted ;;6609667;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
1144360628;chapin_dfss_providers_2011_070212.csv;EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO IMANI'S CHILDREN;11443 S HALSTED ST ;60628;6609667;;;;;;;EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO;ROSELAND;;;;;Marianne Powell-Dee;Yes;Yes;No;;;;;;;;;;
1144360628;DFSS_AgencySiteLies_2012.csv;Easter Seals Society of Metropolitan Chicago Imani's Children;11443 S Halsted St ;60628;6609667;;;;;;;Easter Seals Society of Metropolitan Chicago;;;;;;;;;;;www.easterseaslchicago.org;Barbara Zawacki;Marianne Powell ;;;;;;
1151560643;chapin_dfss_providers_2011_070212.csv;HULL HOUSE ASSOCIATION FCCH-VERNELL KENNEDY;11515 S THROOP ST ;60643;6609953;;;;;;;HULL HOUSE ASSOCIATION;WEST PULLMAN;;;;;;No;No;Yes;6132IT(Child Care Home IT), 6132PS(Child Care Home PS), 6132;;;;;;;;;
1153360643;CPS_Early_Childhood_Portal_scrape.csv; Whistler;11533 S. Ada ;;5355560;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
1153360643;ECE Chicago Find a School scrape.csv; Whistler;11533 S. Ada ;60643;5355560;;;;;;West Pullman;;;;;;;;;;;;;PFA-REG;;;;;;;
1171060643;CPS_Early_Childhood_Portal_scrape.csv; Higgins;11710 S. Morgan ;;5355625;;Head Start;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
1171060643;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS HIGGINS C.A., THOMAS J.;11710 S MORGAN ;60643;5355625;;;;;;;CHICAGO PUBLIC SCHOOLS;WEST PULLMAN;;;;;Dr. Mabel  Alfred;Yes;No;No;;;;;;;;;;
1171060643;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Higgins C.A., Thomas J.;11710 S. Morgan ;60643;5355625;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Dr. Mabel Alfred;;;;;;
1171060643;ECE Chicago Find a School scrape.csv; Higgins;11710 S. Morgan ;60643;5355625;;;;;;West Pullman;;;;;;;;;;;;;HS-HD;;;;;;;
1172560628;CPS_Early_Childhood_Portal_scrape.csv; Songhai;11725 S. Perry ;;5355547;;Head Start;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
