Id;Source;Site_name;Address;Zip;Phone;Fax;Program_Name;Length_of_Day;IDHS_Provider_ID;Agency;Neighborhood;Funded_Enrollment;Program_Option;Number_per_Site_EHS;Number_per_Site_HS;Director;Head_Start_Fund;Eearly_Head_Start_Fund;CC_fund;Progmod;Website;Executive_Director;Center_Director;ECE_Available_Programs;NAEYC_Valid_Until;NAEYC_Program_Id;Email_Address;Ounce_of_Prevention_Description;Purple_binder_service_type;Column;Column2;PAIR_ID;SCORE;LABEL
184560649;CPS_Early_Childhood_Portal_scrape.csv;Wee Care Nursery School & Kindergarten;1845 E. 79th St.;;2214442;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;; nursery school & kindergarten_0;;
303060618;purple_binder_early_childhood.csv;A Karrasel Nursery School & Kindergarten;3030 N Kedzie Avenue;60618;4636151;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care; nursery school & kindergarten_0;0.7922468949943545;no
11160601;purple_binder_early_childhood.csv;Kids Hope United;111 E Wacker Drive;60601;9226733;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care; hope united_0;;
60046;IDHS_child_care_provider_list.csv;One Hope United;P.O. Box 1128 Lake Villa;60046;2456559;(847) 245-6715;;;8581-4703-5433-004;;;;;;;;;;;;;;;;;;;;;;; hope united_0;0.7751223184042153;no
250760614;CPS_Early_Childhood_Portal_scrape.csv;Christopher House - Christopher House - Greenview;2507 N Greenview Ave;;4721083;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;christopher house - christopher house - greenview_3;;
250760614;CPS_Early_Childhood_Portal_scrape.csv;Christopher House - Christopher House - Greenview;2507 N Greenview Ave;;4721083;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;christopher house - christopher house - greenview_3;1.0;yes
271260623;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools McCormick, Cyrus H.;2712 S Sawyer Ave.;60623;5357252;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Ms. Cristina Romo;;;;;;; h._27;;
460060609;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Seward, William H.;4600 S Hermitage Ave.;60609;5354890;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Nora Cardenas;;;;;;; h._27;0.7352277004140008;no
46160628;CPS_Early_Childhood_Portal_scrape.csv;Chicago Youth Centers Roseland;461 E. 111th Street;;4684405;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;; roseland_9;;
71160628;CPS_Early_Childhood_Portal_scrape.csv;Abraham Lincoln Centre Roseland;7 E. 119th St.;;2647633;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;; roseland_9;0.6260820474219044;no
33062650;IDHS_child_care_provider_list.csv;Educational Day Care Center;330 West Michigan Avenue Jacksonville;62650;2435720;(217) 243-5385;;;6813-5632-7433-006;;;;;;;;;;;;;;;;;;;;;;;al day care center_0;;
54560628;NAEYC_accreditation.csv;Bunnyland Developmental Day Care Center;545 West 119th Street;60628;5685200;;;;;;;;;;;;;;;;;;;;;;09/01/15;723622;bunnylanddevelopmentme@sbcglobal.net;;;al day care center_0;0.6656003010914565;no
24560621;ECE Chicago Find a School scrape.csv;Sherwood (Blended);245 W. 57Th St.;60621;5350829;;;;;;Englewood;;;;;;;;;;;;;HS-HD;;;;;;;;ended)-endell_8;;
285160657;ECE Chicago Find a School scrape.csv;Agassiz(Blended);2851 N. Seminary;60657;5345725;;;;;;Lake View;;;;;;;;;;;;;PFA-REG;;;;;;;;ended)-endell_8;0.6544975536319156;no
402660629;ECE Chicago Find a School scrape.csv;Peck;4026 W. 59th Street;60629;5352450;;;;;;West Elsdon;;;;;;;;;;;;;TS HS-HD;;;;;;;;peck_0;;
382660629;CPS_Early_Childhood_Portal_scrape.csv;Peck;3826 W. 58Th;;5352450;;Head Start;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;;peck_0;1.0;no
183460647;CPS_Early_Childhood_Portal_scrape.csv;YMCA of Metropolitan Chicago - McCormick Tribune- YMCA;1834 N Lawndale Ave;;2352525;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;ymca of metropolitan chicago - mccormick tribune- ymca_5;;
183460647;CPS_Early_Childhood_Portal_scrape.csv;YMCA of Metropolitan Chicago - McCormick Tribune- YMCA;1834 N Lawndale Ave;;2352525;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;ymca of metropolitan chicago - mccormick tribune- ymca_5;1.0;yes
480060615;chapin_dfss_providers_2011_070212.csv;CHICAGO YOUTH CENTERS CUDDLE CARE ACADEMY;4800 S LAKE PARK AVE;60615;2851114;;;;;;;CHICAGO YOUTH CENTERS;KENWOOD;;;;;;Yes;No;No;;;;;;;;;;;chicago youth centers cuddle care academy_0;;
480060615;DFSS_AgencySiteLies_2012.csv;Chicago Youth Centers Cuddle Care Academy;4800 S Lake Park Ave;60615;2851114;;;;;;;Chicago Youth Centers;;;;;;;;;;;www.chicagoyouthcenters.org;Harry Wells;Robbin Cole ;;;;;;;chicago youth centers cuddle care academy_0;1.0;yes
272360647;ECE Chicago Find a School scrape.csv;Brentano;2723 N. Fairfield;60647;5344100;;;;;;Logan Square;;;;;;;;;;;;;PFA-REG;;;;;;;;entano-entary_0;;
272360647;CPS_Early_Childhood_Portal_scrape.csv;Brentano;2723 N. Fairfield;;5344100;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;;entano-entary_0;1.0;yes
311360616;CPS_Early_Childhood_Portal_scrape.csv;Pershing Magnet;3113 S. Rhodes;;5349272;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;;ness-net_22;;
414060613;CPS_Early_Childhood_Portal_scrape.csv;Disney Magnet;4140 N. Marine Dr.;;5345840;;Tuition Based Preschool;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;;ness-net_22;0.6680466691757622;no
340160647;ECE Chicago Find a School scrape.csv;St Augustine - Flamboyan;3401 W. McLean Ave.;60647;2763423;;;;;;Logan Square;;;;;;;;;;;;;CP;;;;;;;; augustine - flamboyan_2;;
340160647;CPS_Early_Childhood_Portal_scrape.csv;St. Augustine College - St. Augustine - Flamboyan;3401 W McLean Ave;;2763423;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;; augustine - flamboyan_2;0.6496048174633045;yes
243460623;CPS_Early_Childhood_Portal_scrape.csv;El Valor - Carlos Cantu;2434 S Kildare Ave;;;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;; carlos cantu_9;;
243460623;chapin_dfss_providers_2011_070212.csv;EL VALOR CARLOS CANTU;2434 S KILDARE;60623;2422700;;;;;;;EL VALOR;SOUTH LAWNDALE;;;;;Irma Carmona;Yes;No;Yes;4305IT(Child Care IT Center), 4305PS(Child Care PS Center),;;;;;;;;;; carlos cantu_9;0.4363944298080542;yes
325060624;chapin_dfss_providers_2011_070212.csv;YMCA OF METROPOLITAN CHICAGO MARSHALL;3250 W ADAMS;60624;2650145;;;;;;;YMCA OF METROPOLITAN CHICAGO;EAST GARFIELD PARK;;;;;Beverly Ross;No;Yes;No;6040IP(EHS Collaboration Enhanced Center-IP), 6040EP(EHS Col;;;;;;;;;; marshall_0;;
325060624;purple_binder_early_childhood.csv;YMCA Marshall;3250 W Adams Street;60624;2650145;;;;;;;;;;;;;;;;;;;;;;;;;;Early Head Start; marshall_0;0.6731275875047046;yes
402660629;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Peck School;4026 W. 59th Street;60629;5352450;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Okab Hassan;;;;;;;k school_2;;
50060644;purple_binder_early_childhood.csv;Salvation Army - Columbus Park School;500 S Central Avenue;60644;9214162;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care;k school_2;0.563793752352277;no
434060638;CPS_Early_Childhood_Portal_scrape.csv;Hearst;4340 S. Lamon;;5352376;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;;hearst_0;;
464060638;ECE Chicago Find a School scrape.csv;Hearst;4640 S. Lamon;60638;5352376;;;;;;Garfield Ridge;;;;;;;;;;;;;PFA-REG;;;;;;;;hearst_0;1.0;no
212860623;CPS_Early_Childhood_Portal_scrape.csv;Crown;2128 S. St Louis Ave;;5341680;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;;rown_2;;
5460612;ECE Chicago Find a School scrape.csv;Brown;54 N. Hermitage;60612;5347250;;;;;;Near West Side;;;;;;;;;;;;;PFA-REG;;;;;;;;rown_2;0.7922468949943545;no
50760621;CPS_Early_Childhood_Portal_scrape.csv;Appeal for Charities and Goodwill - Appeal for Charities;50 W 71st St;;6515400;;School Age;PART DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;ies_12;;
10360616;DFSS_AgencySiteLies_2012.csv;Lutheran Social Services of Illinois ARRA Home Based Initiative - Roseland Christian Ministries;10 W 35th St 15th Floor;60616;9494789;;;;;;;Lutheran Social Services of Illinois;;;;;;;;;;;www.lssi.org;John Schnier;;;;;;;;ies_12;0.5126082047421905;no
332060651;Ounce of Prevention - Site Locations.csv;Casa Central - Munoz Marin-Lowell Early Childhood Center;3320 W. Evergreen Ave.;60651;5344315;;;;;;;;;;;;;;;;;;;;;;;Humboldt Park Community  Serves children ages 3-5;;;; early childhood center_16;;
362560609;CPS_Early_Childhood_Portal_scrape.csv;V.F. Thomas Early Childhood Center;3625 S. Hoyne Ave;;5354088;;Head Start;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;; early childhood center_16;0.6031238238614979;no
100160608;NAEYC_accreditation.csv;Easter Seals Gilchrist Marchman;1001 West Roosevelt Rd.;60608;4927402;;;;;;;;;;;;;;;;;;http://www.eastersealschicago.org;;;;01/31/13;508147;mcancel@eastersealschicago.org;;;marchman_23;;
1001;CPS_Early_Childhood_Portal_scrape.csv;Easter Seals Society of Metropolitan Chicago - Gilchrist-Marchman;1001 W Roosevelt Rd;;9395115;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;marchman_23;0.7039894617990214;no
142060623;ECE Chicago Find a School scrape.csv;Johnson;1420 S. Albany;60623;5341829;;;;;;North Lawndale;;;;;;;;;;;;;HS-HD;;;;;;;;johnson_0;;
142060623;CPS_Early_Childhood_Portal_scrape.csv;Johnson;1504 S. Albany;;5341833;;Head Start;5-6 hours;;;;;;;;;;;;;;;;;;;;;;;;johnson_0;1.0;yes
200160622;CPS_Early_Childhood_Portal_scrape.csv;North Avenue Day Nursery - North Avenue Day Nursery;2001 W Pierce Ave;;3424499;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;north avenue day nursery - north avenue day nursery_0;;
200160622;CPS_Early_Childhood_Portal_scrape.csv;North Avenue Day Nursery - North Avenue Day Nursery;2001 W Pierce Ave;;3424499;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;north avenue day nursery - north avenue day nursery_0;1.0;yes
50060644;CPS_Early_Childhood_Portal_scrape.csv;Salvation Army - Columbus Park / Salvation Army;500 S Central Ave;;9214162;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;salvation army - columbus park / salvation army_0;;
50060644;CPS_Early_Childhood_Portal_scrape.csv;Salvation Army - Columbus Park / Salvation Army;500 S Central Ave;;9214162;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;salvation army - columbus park / salvation army_0;1.0;yes
124860636;CPS_Early_Childhood_Portal_scrape.csv;Chicago Urban Day School;1248 W. 69th Street;;4833555;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;;chicago urban day school_1;;
124860636;ECE Chicago Find a School scrape.csv;Chicago Urban Day School;1248 W. 69th St.;60636;4833555;;;;;;West Englewood;;;;;;;;;;;;;CP;;;;;;;;chicago urban day school_1;1.0;yes
252360639;chapin_dfss_providers_2011_070212.csv;ERIE NEIGHBORHOOD HOUSE FCCH-IRAIDA GARRIGA SITE;2523 N PARKSIDE;60639;4322213;;;;;;;ERIE NEIGHBORHOOD HOUSE;BELMONT CRAGIN;;;;;Cynthia Suarez;No;Yes;No;6110IP(EHS Collaboration Enhanced Home IP), 5684IT(Child Car;;;;;;;;;;ga site_1;;
231860608;chapin_dfss_providers_2011_070212.csv;GADS HILL CENTER FCCH-MAGDALENA ORTEGA SITE;2318 S HOYNE;60608;2511196;;;;;;;GADS HILL CENTER;LOWER WEST SIDE;;;;;Celina Orozco;No;Yes;No;5706IP(EHS Collaboration Enhanced Home IP), 5706IT(EHS Enhan;;;;;;;;;;ga site_1;0.6260820474219044;no
5144;CPS_Early_Childhood_Portal_scrape.csv;Kids Hope United - CDC;5144 N. Lakewood;;3245612;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;; ccc- cdc_27;;
112060651;CPS_Early_Childhood_Portal_scrape.csv;Bethel New Life Molade CDC;1120 N. Lamon;;6267760;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;; ccc- cdc_27;0.5126082047421905;no
30160644;chapin_dfss_providers_2011_070212.csv;HENRY BOOTH HOUSE LITTLE LEADERS OF TOMORROW I - MAYFIELD;301 N MAYFIELD AVE;60644;3788302;;;;;;;HENRY BOOTH HOUSE;AUSTIN;;;;;Ms. Navy;Yes;No;No;;;;;;;;;;;henry booth house little leaders of tomorrow i - mayfield_0;;
30160644;DFSS_AgencySiteLies_2012.csv;Henry Booth House Little Leaders of Tomorrow I - Mayfield;301 N. Mayfield Ave.;60644;3788302;;;;;;;Henry Booth House;;;;;;;;;;;www.henryboothhouse.org;Scott Perkins;Ms. Navy;;;;;;;henry booth house little leaders of tomorrow i - mayfield_0;1.0;yes
184060622;ECE Chicago Find a School scrape.csv;Talcott;1840 W. Ohio;60622;5347130;;;;;;West Town;;;;;;;;;;;;;PFA-REG;;;;;;;;talcott_0;;
184060622;CPS_Early_Childhood_Portal_scrape.csv;Talcott;1840 W. Ohio;;5347130;;Prekindergarten For All;5-6 hours;;;;;;;;;;;;;;;;;;;;;;;;talcott_0;1.0;yes
370160623;NAEYC_accreditation.csv;Carole Robertson Center for Learning;3701 W. Ogden Ave;60623;5228400;;;;;;;;;;;;;;;;;;http://www.crcl.net;;;;05/31/14;723127;youngt@crcl.net;;;carole robertson center for learning_30;;
292960623;NAEYC_accreditation.csv;Carole Robertson Center For Learning;2929 West 19th Street;60623;5211600;;;;;;;;;;;;;;;;;;http://www.crcl.net;;;;09/01/15;486936;walkerr@crcl.net;;;carole robertson center for learning_30;1.0;no
132660623;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Henson, Matthew A.;1326 S. Avers;60623;5341804;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Mr. Demetrius D. Hobson;;;;;;;chicago public schools henson, matthew a._0;;
132660623;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS HENSON, MATTHEW A.;1326 S AVERS;60623;5341804;;;;;;;CHICAGO PUBLIC SCHOOLS;NORTH LAWNDALE;;;;;Mr. Robert J.  Pales;Yes;No;No;;;;;;;;;;;chicago public schools henson, matthew a._0;1.0;yes
470160640;chapin_dfss_providers_2011_070212.csv;CHRISTOPHER HOUSE UPTOWN;4701 N WINTHROP;60640;7694540;;;;;;;CHRISTOPHER HOUSE;UPTOWN;;;;;Karen Ross William;Yes;No;No;2672IT(Child Care IT Center), 3405PS(HS Collaboration with C;;;;;;;;;;christopher house uptown_5;;
470160640;DFSS_AgencySiteLies_2012.csv;Christopher House Uptown;4701 N. Winthrop;60640;7694540;;;;;;;Christopher House;;;;;;;;;;;www.christopherhouse.org;Lori Baas;Karen Ross William;;;;;;;christopher house uptown_5;1.0;yes
56460615;purple_binder_early_childhood.csv;Progressive Community Center;56 E 48th Street;60615;9246564;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care;e community center_1;;
170160622;CPS_Early_Childhood_Portal_scrape.csv;Erie Neighborhood House - Erie Community Center;1701 W Superior St;;5635800;;School Age;PART DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;e community center_1;0.6031238238614979;no
480060609;CPS_Early_Childhood_Portal_scrape.csv;Catholic Charities - St. Joseph;4800 S. Paulina;;9272524;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;; - st. joseph_3;;
480060609;CPS_Early_Childhood_Portal_scrape.csv;Catholic Charities of the Archdiocese of Chicago - St. Joseph;4800 S Paulina St;;9272524;;School Age;PART DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;; - st. joseph_3;0.7122694768535943;yes
454060625;CPS_Early_Childhood_Portal_scrape.csv;Waters;4540 N. Campbell;;5345090;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;;aters-ates_14;;
183960647;CPS_Early_Childhood_Portal_scrape.csv;Yates;1839 N. Richmond;;5344550;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;;aters-ates_14;0.7277004140007527;no
464460609;DFSS_AgencySiteLies_2012.csv;Firman Community Services Firman West II SA 4644 S. Dearborn;4644 S. Dearborn;60609;3733400;;;;;;;Firman Community Services;;;;;;;;;;; www.firmancs.org;Marguerite Young;Dontrease Thomas;;;;;;;orn-orner_6;;
2820;CPS_Early_Childhood_Portal_scrape.csv;Onward Neighborhood House - Cozy Corner;2820 W North Ave;;;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;orn-orner_6;0.3216033120060218;no
171160609;CPS_Early_Childhood_Portal_scrape.csv;El Valor - Little Tykes I;1711 W 35th St;;2547700;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;; little tykes i- little tykes ii_5;;
172360609;CPS_Early_Childhood_Portal_scrape.csv;Kiddy Kare Preschools Little Tykes II;1723 W. 35th Street;;5791791;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;; little tykes i- little tykes ii_5;0.6236356793375988;no
302060641;CPS_Early_Childhood_Portal_scrape.csv;Falconer;3020 N. Lamon;;5343560;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;;oner-ones_0;;
302060641;ECE Chicago Find a School scrape.csv;Falconer;3020 N. Lamon;60641;5343560;;;;;;Belmont Cragin;;;;;;;;;;;;;PFA-REG TS;;;;;;;;oner-ones_0;1.0;yes
304060616;CPS_Early_Childhood_Portal_scrape.csv;Healy;3040 S. Parnell;;5349170;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;;healy_0;;
304060616;ECE Chicago Find a School scrape.csv;Healy;3040 S. Parnell;60616;5349170;;;;;;Bridgeport;;;;;;;;;;;;;PFA-REG;;;;;;;;healy_0;1.0;yes
214160616;chapin_dfss_providers_2011_070212.csv;CHINESE AMERICAN SERVICE LEAGUE CHINESE AMERICAN SERVICE LEAGUE CHILD DEV CTR;2141 S TAN COURT;60616;7910454;;;;;;;CHINESE AMERICAN SERVICE LEAGUE;ARMOUR SQUARE;;;;;Weilian Xin;Yes;No;Yes;3248PS (HS Collaboration with Childcare & PreK), 2771PS (Chi;;;;;;;;;;chinese american service league chinese american service league child dev ctr_0;;
214160616;DFSS_AgencySiteLies_2012.csv;Chinese American Service League Chinese American Service League Child Dev Ctr;2141 S. Tan Court;60616;7910454;;;;;;;Chinese American Service League;;;;;;;;;;;www.caslservice.org;Esther Wong;Brenda Arksey;;;;;;;chinese american service league chinese american service league child dev ctr_0;1.0;yes
181460608;CPS_Early_Childhood_Portal_scrape.csv;Chicago Commons Association - Guadalupano Family Center;1814 S Paulina St;;6663883;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;; - guadalupano family center_7;;
181460608;purple_binder_early_childhood.csv;Chicago Commons - Guadalupano Family Center;1814 S Paulina Street;60608;6663883;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care; - guadalupano family center_7;0.7828377869777945;yes
480060609;NAEYC_accreditation.csv;St. Joseph Child Care Center;4800 South Paulina;60609;9272524;;;;;;;;;;;;;;;;;;;;;;02/01/17;502184;jwilliam@catholiccharities.net;;; child care center_26;;
346060652;NAEYC_accreditation.csv;Pathways to Learning Child Care Center;3450-54 West 79th Street;60652;4369244;;;;;;;;;;;;;;;;;;;;;;09/30/14;725281;lmpedwards@yahoo.com;;; child care center_26;0.6815957847196086;no
181460608;CPS_Early_Childhood_Portal_scrape.csv;Chicago Commons Association - Guadalupano Family Center;1814 S Paulina St;;6663883;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;; guadalupano family center_18;;
181460608;NAEYC_accreditation.csv;Chicago Commons Guadalupano Family Center;1814 South Paulina;60608;6663884;;;;;;;;;;;;;;;;;;http://www.chicagocommons.org;;;;09/30/14;405263;arroyoe@chicagocommons.org;;; guadalupano family center_18;0.7707941287165977;yes
332060651;ECE Chicago Find a School scrape.csv;Marin/ Lowell;3320 W. Evergreen;60651;5344300;;;;;;Humboldt Park;;;;;;;;;;;;;PFA-REG;;;;;;;;owell_4;;
141960619;CPS_Early_Childhood_Portal_scrape.csv;McDowell;1419 E. 89Th;;5356404;;Head Start;5-6 hours;;;;;;;;;;;;;;;;;;;;;;;;owell_4;0.6031238238614979;no
131360622;ECE Chicago Find a School scrape.csv;De Diego;1313 N. Claremont;60622;5344451;;;;;;West Town;;;;;;;;;;;;;PFA-REG;;;;;;;;ego-egory_3;;
371560624;ECE Chicago Find a School scrape.csv;Gregory;3715 W. Polk Street;60624;5346820;;;;;;East Garfield Park;;;;;;;;;;;;;PFA-REG;;;;;;;;ego-egory_3;0.5250282273240496;no
214560614;CPS_Early_Childhood_Portal_scrape.csv;St. Vincent DePaul Child Development;2145 N. Halsted;;;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;; child development_0;;
46160628;DFSS_AgencySiteLies_2012.csv;Chicago Youth Centers Roseland Child Development;461 E. 111th St.;60627;4684405;;;;;;;Chicago Youth Centers;;;;;;;;;;;www.chicagoyouthcenters.org;Harry Wells;Leola Clay;;;;;;; child development_0;0.6625893865261573;no
303960617;CPS_Early_Childhood_Portal_scrape.csv;YMCA of Metropolitan Chicago - South Chicago YMCA;3039 E 91st St;;7219100;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;ymca of metropolitan chicago - south chicago ymca_1;;
303960617;CPS_Early_Childhood_Portal_scrape.csv;YMCA of Metropolitan Chicago - South Chicago YMCA;3039 E 91st St;;7219100;;School Age;PART DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;ymca of metropolitan chicago - south chicago ymca_1;1.0;yes
171860608;purple_binder_early_childhood.csv;El Hogar Del Nino;1718 S Loomis Street;60608;5639796;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care;el hogar del nino_5;;
171860608;purple_binder_early_childhood.csv;El Hogar Del Nino;1718 S Loomis Street;60608;5639796;;;;;;;;;;;;;;;;;;;;;;;;;;Early Head Start;el hogar del nino_5;1.0;yes
202060608;IDHS_child_care_provider_list.csv;Carole Robertson Center for Learning;2020 West Roosevelt Road;60608;2437300;(312) 243-1087;;;6391-8286-5433-002;;;;;;;;;;;;;;;;;;;;;;;carole robertson center for learning_5;;
370160623;purple_binder_early_childhood.csv;Carole Robertson Center for Learning;3701 W Ogden Avenue;60623;5228400;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care;carole robertson center for learning_5;1.0;no
175460660;CPS_Early_Childhood_Portal_scrape.csv;Lutheran Social Services of Illinois - Rogers Park / LSSI;1754 W Devon Ave;;2623366;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;ssi-ssiah_1;;
150060651;CPS_Early_Childhood_Portal_scrape.csv;Lutheran Social Services of Illinois - North Austin / LSSI;1500 N Mason Ave;;2371930;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;ssi-ssiah_1;0.807677832141513;no
64560628;CPS_Early_Childhood_Portal_scrape.csv;Henry Booth House - Granny's Day Care;645 w 127th st;;;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;s day care_18;;
233460649;CPS_Early_Childhood_Portal_scrape.csv;Chicago State University - Kenyatta's Day Care;2334 E 75th;;2213777;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;s day care_18;0.5698155814828755;no
760624;CPS_Early_Childhood_Portal_scrape.csv;YMCA of Metropolitan Chicago - Garfield Head Start/Child Developmental Center- YMCA;7 N Homan Ave;;2653900;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;ymca of metropolitan chicago - garfield head start/child developmental center- ymca_3;;
760624;CPS_Early_Childhood_Portal_scrape.csv;YMCA of Metropolitan Chicago - Garfield Head Start/Child Developmental Center- YMCA;7 N Homan Ave;;2653900;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;ymca of metropolitan chicago - garfield head start/child developmental center- ymca_3;1.0;yes
