Id	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec
119738	1	1	1	2	4	1	2	0	2	2	4	1
119739	0	1	1	0	4	0	0	1	1	0	4	1
119740	0	0	0	5	3	0	2	1	5	9	0	1
119741	0	0	2	3	0	0	2	0	1	1	4	1
119742	1	0	1	2	1	1	2	0	0	8	0	1
119743	0	1	0	0	4	2	0	0	0	3	4	2
119744	1	1	5	4	5	1	2	0	3	1	3	0
119745	1	1	2	5	4	0	0	0	4	7	5	1
119746	1	0	4	2	1	2	2	0	3	3	2	2
119747	0	0	2	1	2	2	1	1	1	10	4	1
119748	0	1	5	5	2	0	2	1	4	2	5	2
119749	1	1	2	5	2	0	1	0	2	10	1	2
119750	0	0	4	3	3	0	0	1	3	9	4	2
119751	1	1	3	1	1	2	1	0	2	7	3	1
119752	0	0	5	1	2	1	2	0	4	0	3	1
119753	0	0	5	5	4	2	2	0	3	2	4	0
119754	0	0	3	4	0	1	2	1	1	5	5	2
119755	0	0	5	1	0	1	0	0	5	6	2	1
119756	0	0	0	2	5	2	1	0	3	5	1	2
119757	0	0	4	5	5	2	0	0	1	6	0	2
119758	0	0	0	1	5	1	0	1	3	6	3	2
119759	1	1	5	0	0	1	0	1	2	1	1	2
119760	1	1	5	5	2	2	0	1	3	2	2	2
119761	1	1	3	5	2	1	0	0	0	10	3	2
119762	0	1	3	3	1	2	2	0	0	3	4	1
119763	0	1	3	4	2	2	0	1	3	6	2	0
119764	0	0	3	1	1	1	2	0	0	1	2	0
119765	1	0	1	5	2	1	1	1	3	9	0	2
119766	1	0	2	5	3	0	1	0	2	4	0	1
119767	0	0	3	4	0	0	0	0	5	4	1	2
119768	0	0	3	3	1	2	1	1	4	1	2	2
119769	0	0	3	2	1	1	1	1	0	0	3	0
119770	0	0	4	2	5	2	0	0	1	5	4	0
119771	0	1	4	4	5	2	2	0	0	10	2	1
119772	1	0	4	2	4	0	2	0	2	7	5	0
119773	0	1	4	0	1	1	0	1	0	5	3	0
119774	0	0	1	4	0	2	0	1	0	0	2	1
119775	0	0	0	1	3	0	1	0	2	2	5	1
119776	0	0	3	0	1	0	2	0	1	8	5	1
119777	0	0	0	0	3	1	0	0	0	5	5	2
119778	1	0	2	0	0	0	0	1	1	6	4	1
119779	1	1	3	2	2	2	2	1	5	1	4	0
119780	1	1	2	2	2	2	1	1	0	2	1	2
119781	0	0	2	4	1	0	2	0	0	10	4	2
119782	1	0	3	2	3	1	2	1	4	2	3	0
119783	1	0	2	4	2	2	0	0	4	2	2	1
119784	1	1	2	0	4	1	0	0	4	3	1	0
119785	0	1	5	2	1	0	2	1	0	2	3	1
119786	0	0	2	0	1	1	1	0	5	6	4	0
119787	1	0	1	4	4	0	0	1	0	8	5	1
119788	0	1	4	4	1	0	2	0	1	9	3	2
119789	1	1	4	3	3	0	0	1	0	6	3	0
119790	1	1	0	2	2	2	1	1	1	7	4	2
119791	1	1	0	1	4	2	1	1	3	7	1	0
119792	0	1	2	4	5	0	1	0	1	8	5	2
119793	0	0	2	5	5	2	2	1	2	10	2	2
119794	0	1	2	3	2	1	1	1	0	3	5	2
119795	1	1	4	3	5	1	0	1	0	3	2	2
119796	0	1	1	5	1	1	1	0	1	6	2	2
119797	1	1	0	3	4	1	2	0	0	9	4	1
119798	0	1	3	3	1	2	0	1	5	3	3	2
119799	0	0	1	2	1	2	2	0	4	8	1	0
119800	1	1	5	3	0	1	2	1	3	10	3	1
119801	0	0	1	4	2	0	0	1	4	4	2	1
119802	0	1	5	2	0	2	0	0	0	7	5	1
119803	1	1	4	3	0	2	2	1	2	5	1	1
119804	1	0	5	0	2	0	1	1	0	5	4	0
119805	0	0	1	2	4	2	1	1	1	7	2	0
119806	0	1	2	1	0	1	1	1	2	6	1	2
119807	0	1	5	2	1	1	2	1	5	8	5	0
119808	1	0	4	3	5	2	1	0	0	10	4	2
119809	0	1	2	3	1	1	1	0	4	10	3	2
119810	0	1	5	5	3	2	2	0	0	9	3	2
119811	1	1	4	4	0	1	0	1	0	1	4	0
119812	1	0	1	3	5	2	0	1	0	2	5	1
119813	1	0	0	5	2	1	0	0	2	9	5	0
119814	1	1	5	5	2	2	1	0	2	7	0	2
119815	0	1	2	0	0	1	2	1	0	9	1	0
119816	0	1	2	5	0	2	0	0	3	3	2	0
119817	1	0	5	2	3	1	2	1	1	3	2	1
119818	0	1	2	5	5	2	2	1	5	9	4	0
119819	0	1	1	2	5	2	1	0	3	10	4	1
119820	1	1	1	1	2	0	1	1	0	7	3	2
119821	1	0	2	3	1	0	0	1	2	3	1	0
119822	0	0	0	2	0	1	1	0	4	6	4	1
119823	0	1	4	5	2	2	0	0	4	9	1	2
119824	1	0	0	4	4	0	1	1	4	3	3	1
119825	1	0	3	2	2	1	2	1	2	5	0	2
119826	0	1	5	4	1	0	0	0	1	10	0	2
119827	0	1	4	3	2	0	0	0	0	7	2	1
119828	0	0	5	0	4	1	1	1	0	7	5	0
119829	1	0	4	0	0	1	0	0	2	1	0	2
119830	1	0	3	0	3	2	0	1	4	3	3	2
119831	1	0	0	1	2	0	0	1	2	4	3	1
119832	0	1	2	1	5	0	2	1	1	5	5	0
119833	0	1	5	1	1	1	0	1	5	1	0	1
119834	1	0	4	1	4	0	2	0	3	4	5	1
119835	0	1	1	2	3	2	2	0	4	8	5	1
119836	0	1	0	1	2	0	0	0	5	1	0	1
119837	1	0	0	4	5	2	1	0	2	4	4	1
119838	1	0	4	4	2	1	1	0	3	5	2	2
119839	1	1	1	2	0	0	0	1	3	2	4	1
119840	0	0	5	1	0	0	0	1	3	2	4	2
119841	0	1	5	4	5	1	2	0	0	2	3	0
119842	0	0	4	0	4	2	1	0	1	9	0	1
119843	1	1	5	0	2	2	0	1	4	4	4	1
119844	1	0	0	4	3	1	2	1	3	9	1	0
119845	1	1	5	3	1	0	0	0	4	8	0	2
119846	1	0	1	2	5	0	1	0	2	8	1	1
119847	0	0	5	1	2	0	0	0	0	9	0	1
119848	1	1	0	4	3	0	1	1	4	0	5	1
119849	0	1	5	3	1	2	2	0	2	1	0	2
119850	0	1	4	2	2	1	0	0	1	3	5	1
119851	1	0	3	1	5	1	0	0	5	2	3	0
119852	0	1	3	0	1	2	0	1	4	7	0	0
119853	0	0	0	5	5	1	0	1	0	9	0	0
119854	0	0	4	3	5	0	2	0	2	0	2	2
119855	0	0	3	3	4	1	0	1	1	4	1	2
119856	1	0	3	4	3	1	1	0	4	7	5	2
119857	1	0	1	5	1	2	0	0	0	8	0	1
119858	0	1	2	2	4	2	0	0	2	10	5	2
119859	1	0	5	2	2	0	1	0	4	8	1	1
119860	1	1	1	4	5	1	2	0	0	7	2	2
119861	1	1	0	1	1	2	1	1	3	1	4	1
119862	1	1	1	1	2	0	0	1	2	7	5	1
119863	0	1	1	2	2	1	1	1	3	10	0	2
119864	1	1	3	3	4	0	0	1	5	10	2	0
119865	0	1	5	2	4	0	0	1	1	8	5	2
119866	0	1	1	2	1	0	2	0	0	8	2	2
119867	1	0	1	2	2	2	0	1	2	5	3	2
119868	0	0	4	0	5	2	2	1	1	1	0	2
119869	1	1	4	2	5	0	1	1	5	8	2	1
119870	1	0	3	5	0	0	1	1	2	8	0	1
119871	0	1	5	5	3	2	1	0	4	4	0	2
119872	1	1	0	2	4	2	2	1	2	6	4	2
119873	0	1	2	1	5	2	0	0	4	5	2	0
119874	1	0	5	1	1	0	1	1	2	1	0	1
119875	1	0	3	4	2	0	0	1	3	7	1	0
119876	1	0	1	5	2	1	2	0	4	0	5	2
119877	1	0	5	2	2	1	1	1	5	2	2	0
119878	1	1	4	0	2	0	2	1	0	9	4	1
119879	0	0	5	2	0	1	0	0	4	6	2	2
119880	1	1	4	2	3	2	0	1	4	8	5	1
119881	0	0	4	4	2	1	1	1	0	8	5	2
119882	0	0	0	3	0	2	2	1	3	5	4	0
119883	0	1	5	0	2	0	1	0	2	3	0	0
119884	0	0	2	3	1	0	0	1	1	8	1	0
119885	1	1	5	2	0	0	2	1	1	5	5	0
119886	1	1	3	0	2	0	2	1	3	2	0	1
119887	1	0	3	5	1	1	1	0	2	8	3	2
119888	1	0	0	3	3	2	2	1	1	10	5	0
119889	1	1	1	5	1	2	1	1	2	3	3	0
119890	0	0	5	4	5	1	1	1	3	3	1	2
119891	1	0	1	0	0	1	0	0	3	4	5	0
119892	0	0	2	5	2	2	1	0	4	10	1	2
119893	1	0	3	5	1	2	1	1	2	4	4	0
119894	0	1	3	3	0	1	0	1	3	8	3	0
119895	1	0	2	0	5	2	1	0	0	3	3	0
119896	1	0	1	3	4	1	0	0	2	2	5	1
119897	0	1	3	1	1	1	0	0	3	7	5	2
119898	0	1	5	3	2	1	0	0	4	8	2	0
119899	1	0	1	4	1	2	1	0	5	7	1	1
119900	0	1	0	3	0	2	0	1	1	5	4	2
119901	0	0	3	3	2	1	0	0	5	10	5	1
119902	1	0	2	5	3	2	1	1	5	5	2	2
119903	0	1	0	4	4	0	1	1	0	1	2	2
119904	1	0	1	2	1	2	0	1	2	7	3	1
119905	1	0	3	1	0	2	1	0	0	4	3	0
119906	1	0	0	0	1	1	2	1	4	2	4	2
119907	1	0	0	0	4	1	1	0	3	4	1	0
119908	0	1	3	3	0	2	0	0	1	0	0	2
119909	0	1	5	5	0	1	2	0	5	3	2	2
119910	0	0	2	2	1	0	0	0	1	2	2	1
119911	0	1	2	5	0	2	1	1	1	3	1	2
119912	0	0	4	3	0	1	2	1	3	10	3	1
119913	1	1	1	0	1	2	0	0	2	7	5	2
119914	0	0	3	4	0	0	0	1	0	8	0	1
119915	1	1	2	3	1	1	2	0	4	3	1	1
119916	0	1	4	0	3	0	1	0	4	10	3	0
119917	0	0	5	0	3	1	0	1	0	10	5	2
119918	1	1	1	5	4	0	0	1	0	10	0	2
119919	1	1	5	5	5	1	1	0	4	1	2	0
119920	0	1	2	4	1	1	0	1	1	7	5	0
119921	0	1	4	5	2	1	0	0	2	8	0	1
119922	0	1	5	3	2	0	2	1	0	7	3	1
119923	1	0	3	0	2	2	0	0	3	10	1	2
119924	1	0	2	2	2	2	1	0	5	5	1	1
119925	0	0	3	3	1	0	2	1	3	5	3	1
119926	0	1	2	0	0	2	1	1	5	3	0	1
119927	1	1	1	5	2	2	0	0	0	9	4	0
119928	1	0	1	1	1	1	0	1	3	0	0	2
119929	1	0	4	4	0	0	0	1	1	1	0	0
119930	1	0	2	5	1	2	2	0	3	7	1	2
119931	0	1	3	5	0	2	0	1	2	7	3	2
119932	0	1	0	4	1	2	0	0	5	8	2	1
119933	0	1	0	5	4	2	2	1	0	10	5	0
119934	1	1	2	1	0	0	1	0	1	8	3	2
119935	0	0	1	4	5	1	0	1	2	6	4	2
119936	1	0	1	2	5	0	2	1	1	3	1	0
119937	1	0	3	2	4	0	0	1	2	3	0	0
119938	0	1	3	2	5	2	0	0	1	3	1	1
119939	0	0	2	2	4	1	2	0	4	6	2	0
119940	0	0	3	0	1	1	0	1	3	6	1	0
119941	0	1	5	2	3	0	2	0	3	9	4	0
119942	1	0	1	2	1	2	1	1	0	8	4	1
119943	0	1	4	0	1	1	2	0	5	3	4	1
119944	0	1	4	5	5	0	2	0	3	2	4	2
119945	1	0	1	4	1	2	2	1	4	7	3	1
119946	0	1	4	3	1	1	0	1	3	10	0	0
119947	1	1	3	3	2	1	2	0	5	7	1	1
119948	1	1	1	4	5	1	0	0	4	1	3	0
119949	1	1	0	5	3	2	2	0	0	10	1	0
119950	0	0	4	3	5	1	1	1	4	3	0	2
119951	1	1	0	3	0	1	2	0	0	3	2	0
119952	1	0	2	3	2	0	1	1	2	10	5	2
119953	1	1	2	2	4	0	1	1	1	0	3	2
119954	1	1	0	4	1	1	2	1	1	10	4	0
119955	0	0	2	1	1	1	0	0	0	4	0	1
119956	0	1	3	3	5	0	1	1	1	3	4	0
119957	0	1	3	3	5	1	2	0	1	10	1	0
119958	1	0	4	1	1	2	1	0	5	2	2	2
119959	0	1	0	4	4	2	2	1	2	6	0	2
119960	0	0	2	2	0	2	1	0	5	8	2	0
119961	1	1	1	0	5	0	0	0	0	4	1	2
119962	0	1	4	5	4	1	2	1	3	8	2	2
119963	0	1	2	1	5	2	1	0	1	2	0	2
119964	1	1	5	1	3	1	2	0	5	3	2	1
119965	1	0	3	2	3	0	0	0	0	3	1	1
119966	0	0	3	3	4	1	0	0	3	8	2	1
119967	0	1	2	2	3	1	1	1	1	2	4	2
119968	1	1	2	5	3	1	0	1	5	10	4	1
119969	1	0	1	2	4	0	0	1	5	3	3	1
119970	0	0	5	2	1	2	0	0	0	8	3	0
119971	0	1	1	5	1	2	2	0	4	1	2	2
119972	1	1	2	1	5	1	1	0	1	5	4	1
119973	1	1	1	1	3	1	1	0	1	0	4	0
119974	0	1	4	4	3	1	2	1	0	3	1	0
119975	1	1	1	1	2	1	0	0	4	0	2	0
119976	0	1	4	3	0	0	1	0	3	4	3	0
119977	0	1	4	1	5	0	0	1	4	2	3	0
119978	0	1	2	0	1	1	2	0	3	8	0	1
119979	1	1	4	5	4	2	2	0	3	0	4	2
119980	0	0	2	4	3	1	1	1	5	6	5	0
119981	1	1	2	0	5	0	1	1	1	10	3	1
119982	1	0	1	4	3	1	2	0	4	1	4	1
119983	1	0	0	1	4	1	2	0	4	10	5	2
119984	1	0	3	4	0	2	1	1	1	3	1	1
119985	1	1	4	3	0	0	0	0	2	0	0	0
119986	1	1	1	2	5	2	0	1	0	5	2	2
119987	1	0	5	3	2	0	2	1	3	3	1	1
119988	0	1	0	3	5	1	2	1	1	0	1	0
119989	0	0	5	2	2	1	0	1	5	4	0	1
119990	1	0	4	0	2	2	2	1	1	9	0	0
119991	1	0	3	4	1	2	1	0	1	10	0	2
119992	0	1	1	4	4	2	0	0	3	5	2	1
119993	0	1	5	5	3	1	2	1	0	7	4	0
119994	1	1	0	4	1	2	0	1	1	7	5	2
119995	1	1	5	4	1	2	0	0	5	4	5	1
119996	1	1	2	5	0	0	1	0	4	9	0	0
119997	0	0	5	0	2	2	2	0	5	7	2	1
119998	0	1	4	5	2	1	2	0	5	7	0	2
119999	1	1	4	4	5	0	2	0	0	7	2	0
120000	0	1	1	2	3	0	1	0	4	4	3	0
120001	0	1	2	5	2	1	2	1	1	0	5	0
120002	0	0	2	5	2	1	2	0	3	7	5	2
120003	0	1	0	3	3	1	2	0	4	10	0	2
120004	1	0	1	3	4	1	2	0	3	0	5	0
120005	0	0	0	1	1	0	2	0	1	7	0	1
120006	1	1	5	5	2	0	1	0	2	3	1	1
120007	1	1	5	1	5	1	2	0	4	6	2	2
120008	1	0	2	5	2	0	0	1	3	6	2	1
120009	0	0	2	1	1	0	2	1	4	9	0	0
120010	0	1	3	1	1	1	0	1	4	4	2	2
120011	0	1	0	4	3	2	0	0	5	9	1	0
120012	1	0	5	4	3	2	2	0	1	4	3	1
120013	1	0	1	3	4	0	1	1	3	4	3	0
120014	0	0	5	3	5	2	1	1	2	8	4	1
120015	1	0	5	5	2	2	0	0	3	5	3	1
120016	1	1	1	2	5	0	1	0	0	5	0	0
120017	1	0	5	5	0	2	2	1	0	0	2	2
120018	1	0	3	0	0	2	1	1	0	0	3	2
120019	0	1	5	1	4	1	2	0	3	10	4	0
120020	0	0	5	4	1	0	2	0	3	3	0	0
120021	0	1	5	4	0	2	0	1	4	7	4	1
120022	0	1	5	1	1	2	2	1	0	7	1	1
120023	1	0	3	1	2	2	1	1	5	8	1	2
120024	0	0	5	2	4	0	2	0	1	1	0	1
120025	1	1	2	2	0	2	2	1	3	9	1	2
120026	1	0	3	2	5	0	2	0	0	0	4	0
120027	0	0	1	4	2	0	0	0	1	8	0	2
120028	1	1	3	5	4	1	2	0	5	8	5	2
120029	1	0	2	5	1	2	1	1	0	2	1	1
120030	0	0	5	4	1	2	2	0	3	6	4	0
120031	0	1	2	2	2	2	0	0	4	8	4	0
120032	0	1	2	1	5	0	1	0	5	10	4	0
120033	0	1	2	5	1	2	2	0	0	0	0	2
120034	0	1	0	2	0	2	2	0	5	2	2	0
120035	1	0	4	1	4	0	1	0	5	2	0	0
120036	0	0	1	4	3	2	0	1	3	10	4	1
120037	0	0	5	2	4	2	0	1	0	2	0	0
120038	1	0	2	0	2	2	0	0	4	0	1	2
120039	0	1	2	2	5	0	0	0	2	4	0	2
120040	0	1	1	5	3	0	1	0	3	0	0	2
120041	0	0	2	2	5	2	1	0	0	9	1	2
120042	1	0	4	3	0	0	0	0	1	6	2	0
120043	0	0	5	1	1	0	0	1	0	3	5	1
120044	0	1	5	5	2	1	1	1	1	0	0	0
120045	1	1	2	4	0	0	0	0	0	0	5	2
120046	0	0	0	1	1	0	1	1	0	10	1	1
120047	1	1	0	4	5	1	2	0	0	0	1	2
120048	0	0	1	3	2	0	1	1	1	3	0	2
120049	0	0	5	2	0	0	0	1	0	4	3	1
120050	0	0	2	4	0	1	2	1	4	7	4	0
120051	0	0	4	2	4	2	0	0	1	1	2	1
120052	1	1	3	2	3	1	1	1	5	5	3	2
120053	1	0	4	3	1	2	2	0	5	5	5	1
120054	0	1	1	3	2	0	0	0	0	4	4	0
120055	0	1	5	0	3	2	1	0	3	5	2	0
120056	0	1	0	0	0	1	2	1	5	10	3	2
120057	1	0	2	4	4	0	2	0	2	2	3	2
120058	0	1	2	0	3	0	0	0	2	7	3	2
120059	0	0	2	3	4	1	1	1	4	0	2	1
120060	1	0	4	3	5	2	2	0	0	10	2	0
120061	1	1	4	0	5	1	2	0	4	2	2	2
120062	1	1	1	2	4	2	1	0	5	8	1	1
120063	1	0	2	2	1	2	1	0	1	6	2	2
120064	1	1	1	1	5	0	0	0	5	5	4	1
120065	0	0	4	3	3	2	1	0	4	3	5	2
120066	1	1	5	3	3	0	1	0	1	2	2	0
120067	1	1	1	4	1	1	2	0	1	2	1	2
120068	0	1	5	4	3	2	0	1	2	1	4	0
120069	0	1	1	0	4	2	1	1	0	4	0	1
120070	1	1	4	5	4	0	2	1	5	5	0	1
120071	0	1	0	2	2	1	1	0	0	7	0	1
120072	1	1	3	5	4	0	2	1	4	2	3	2
120073	1	0	3	0	2	1	2	0	2	8	1	0
120074	1	1	4	3	1	2	0	0	5	10	5	2
120075	1	1	1	5	1	1	2	0	0	6	4	1
120076	0	0	0	2	1	1	0	0	1	7	4	2
120077	1	1	0	5	1	1	0	1	2	2	4	2
120078	0	1	4	3	1	0	2	1	4	0	2	1
120079	1	0	3	0	5	1	2	0	5	4	0	2
120080	1	0	4	3	2	2	2	0	3	3	3	2
120081	1	1	2	2	0	0	1	0	3	7	0	1
120082	1	1	0	1	4	2	2	1	3	10	0	0
120083	0	0	4	0	4	2	2	1	1	2	0	1
120084	1	0	5	0	2	0	2	0	0	9	1	2
120085	1	1	0	3	1	0	2	0	5	6	4	1
120086	1	0	1	5	4	1	2	1	2	2	2	1
120087	0	0	1	4	5	2	0	1	2	0	4	1
120088	0	1	4	2	2	2	0	0	2	3	5	1
120089	1	1	4	5	0	1	1	1	3	4	4	1
120090	1	1	2	4	5	0	1	0	3	5	4	0
120091	0	0	1	4	5	0	0	1	3	4	0	1
120092	0	1	5	1	5	1	2	0	1	0	4	1
120093	0	1	4	0	5	1	1	1	5	5	5	0
120094	0	1	2	5	1	0	0	1	4	4	3	2
120095	0	0	3	1	4	1	1	1	2	6	1	1
120096	1	1	5	5	1	2	2	1	1	1	4	0
120097	0	1	5	3	3	1	2	0	2	6	2	2
120098	1	0	1	4	0	2	2	1	2	6	5	1
120099	1	0	3	4	4	1	1	0	5	4	2	0
120100	0	0	4	2	2	1	0	1	4	9	0	1
120101	0	1	5	5	2	0	0	0	4	8	1	0
120102	0	0	1	0	3	0	1	1	2	6	1	1
120103	1	1	2	2	5	0	0	0	5	7	3	1
120104	1	0	1	5	0	0	2	1	1	9	2	1
120105	0	0	2	2	5	1	0	0	0	7	3	1
120106	1	1	0	0	1	0	2	0	1	7	3	1
120107	1	1	0	5	0	0	2	1	4	7	1	0
120108	0	0	1	0	3	2	0	1	0	9	0	1
120109	0	1	4	2	3	2	0	0	2	1	1	2
120110	0	0	0	1	2	2	2	0	0	10	2	2
120111	1	0	1	4	1	1	0	0	3	2	4	0
120112	1	1	2	0	4	1	1	1	3	0	1	0
120113	0	0	0	5	1	1	0	1	5	5	4	2
120114	1	0	3	4	5	2	2	0	1	7	0	0
120115	1	1	4	2	2	1	1	1	0	5	4	0
120116	1	1	5	4	1	2	1	1	4	5	1	0
120117	1	0	2	1	0	2	0	0	4	10	3	2
120118	0	1	2	3	3	2	0	0	1	4	4	0
120119	1	0	4	4	4	0	0	0	2	8	1	2
120120	1	1	3	1	3	0	2	1	1	1	4	2
120121	0	0	0	5	2	1	0	0	4	5	4	1
120122	0	1	5	0	5	1	2	0	1	7	3	0
120123	1	1	3	5	0	1	1	1	4	5	4	1
120124	1	1	2	4	5	1	2	1	5	1	5	1
120125	1	1	5	3	4	1	2	0	2	8	0	2
120126	1	0	3	2	3	1	0	0	4	8	0	0
120127	1	0	3	5	2	1	2	0	4	3	1	1
120128	0	0	0	4	2	0	2	0	2	7	3	2
120129	1	0	1	1	4	1	2	1	4	3	4	0
120130	0	0	2	5	4	0	1	1	4	10	2	0
120131	0	0	1	4	3	2	2	1	1	2	0	1
120132	1	1	3	4	4	2	0	0	1	8	0	0
120133	1	1	2	0	0	0	0	0	1	3	0	0
120134	0	1	4	5	1	1	1	1	0	9	3	2
120135	0	1	4	0	1	2	2	1	0	7	5	1
120136	0	0	2	2	2	0	1	0	5	9	1	1
120137	0	0	1	3	2	2	2	1	3	0	5	1
120138	0	0	2	2	3	1	0	0	3	5	5	2
120139	0	1	3	0	3	0	2	0	3	4	1	1
120140	1	0	4	5	1	1	1	1	4	1	1	1
120141	0	0	3	4	2	0	2	0	3	8	5	0
120142	0	1	3	3	5	0	1	1	0	10	4	1
120143	0	1	4	2	2	0	1	1	4	10	4	1
120144	1	0	1	0	0	2	0	0	2	0	5	1
120145	0	0	3	1	5	2	0	1	1	9	4	0
120146	0	1	3	2	1	1	1	0	1	2	0	2
120147	0	1	2	0	4	0	0	0	3	4	5	2
120148	1	0	0	4	5	0	0	1	2	2	0	2
120149	1	1	2	4	3	1	1	0	4	3	0	2
120150	0	0	3	5	2	2	0	1	1	5	4	0
120151	0	1	5	0	2	2	0	0	3	5	3	2
120152	1	0	5	2	3	0	0	0	0	0	3	0
120153	1	1	1	1	4	1	1	1	3	2	0	2
120154	1	0	2	0	2	0	0	1	2	4	5	2
120155	1	1	4	5	4	0	0	1	0	2	5	0
120156	0	1	0	5	4	2	0	0	2	10	2	2
120157	0	1	5	3	5	0	0	0	1	6	0	2
120158	0	1	0	1	1	1	1	0	1	0	0	0
120159	1	0	5	0	3	0	1	1	2	5	2	2
120160	1	1	4	4	1	1	0	1	4	2	4	2
120161	0	0	3	2	1	2	0	0	5	7	5	0
120162	0	0	0	5	4	0	0	1	5	0	5	1
120163	1	1	4	0	1	1	1	1	1	2	1	1
120164	0	0	1	1	1	0	1	0	3	8	2	1
120165	0	0	5	4	0	1	1	0	5	7	2	1
120166	0	0	0	0	5	1	2	1	2	7	0	0
120167	1	1	0	0	2	1	2	1	3	10	1	0
120168	1	0	0	5	5	2	0	1	3	4	2	2
120169	0	1	4	2	1	2	0	0	5	6	3	1
120170	0	1	2	5	5	0	1	0	4	9	1	0
120171	0	1	3	0	3	2	1	1	5	5	3	1
120172	0	0	3	0	4	1	0	1	3	2	0	2
120173	1	1	2	1	1	0	1	0	3	0	1	1
120174	0	0	2	4	5	2	0	1	2	0	5	2
120175	0	1	3	4	2	1	1	1	1	4	0	0
120176	1	0	4	2	5	0	2	0	5	9	1	2
120177	1	0	4	0	0	0	2	1	5	8	4	0
120178	1	0	3	4	5	1	1	1	3	3	4	2
120179	1	0	5	5	0	1	2	0	5	3	5	2
120180	1	1	1	5	5	2	2	1	0	10	4	1
120181	1	0	1	2	3	0	2	1	0	8	0	2
120182	1	0	0	3	1	1	1	0	1	4	2	1
120183	0	1	0	5	3	0	2	0	4	6	3	2
120184	1	0	2	2	3	1	1	0	1	3	5	2
120185	1	1	5	4	1	0	0	1	1	2	1	1
120186	0	0	1	1	0	1	2	1	3	0	4	1
120187	0	0	4	4	1	2	1	0	1	9	2	1
120188	0	0	3	3	5	2	1	0	5	8	3	1
120189	1	1	4	5	5	1	1	1	1	2	4	0
120190	0	0	2	1	5	1	0	1	2	6	1	0
120191	1	0	4	3	4	2	1	0	0	4	0	2
120192	0	0	1	3	4	0	2	1	4	4	0	2
120193	1	0	3	5	1	1	0	1	0	4	3	2
120194	0	0	2	0	0	1	0	1	1	3	1	0
120195	1	0	4	1	3	2	1	0	1	1	2	2
120196	0	0	4	4	1	1	2	0	0	1	3	2
120197	0	0	2	3	4	1	0	0	1	9	3	0
120198	0	0	0	2	2	0	2	1	1	1	1	0
120199	0	1	4	0	2	0	2	1	2	6	3	0
120200	0	0	3	4	1	0	1	0	1	6	1	0
120201	0	1	3	3	5	2	1	1	0	9	5	2
120202	0	1	4	4	3	0	2	1	5	9	4	1
120203	1	1	4	5	1	1	1	1	5	7	3	1
120204	1	0	4	4	0	2	1	0	1	7	5	1
120205	1	0	2	3	2	1	2	1	3	2	0	0
120206	0	1	2	5	4	0	2	0	1	5	5	2
120207	1	0	5	1	0	0	2	0	2	7	2	1
120208	1	0	5	2	5	2	0	0	1	10	1	1
120209	0	0	1	2	4	1	1	1	5	6	5	1
120210	1	1	4	2	4	1	1	1	5	0	0	1
120211	1	0	1	3	0	2	0	0	1	1	1	0
120212	1	1	2	2	0	2	1	0	2	0	3	1
120213	1	0	2	5	1	1	1	0	5	3	0	1
120214	0	0	0	0	1	0	2	0	2	3	2	2
120215	0	1	1	3	2	1	0	1	5	10	3	1
120216	0	1	1	1	1	0	0	1	5	0	5	2
120217	0	1	5	3	5	1	2	1	3	1	1	2
120218	0	1	1	1	5	0	2	0	1	2	2	2
120219	1	0	5	2	4	2	2	0	3	10	5	1
120220	1	1	5	1	2	0	1	1	0	4	3	2
120221	0	0	0	3	5	1	2	0	3	9	2	2
120222	0	0	4	2	1	1	2	0	4	7	2	2
120223	1	1	0	1	1	0	2	0	3	2	3	0
120224	1	0	4	5	5	1	1	1	5	1	0	1
120225	1	1	5	2	5	2	0	1	1	10	1	1
120226	1	1	1	2	4	0	1	1	0	2	0	0
120227	0	0	0	2	1	1	2	0	4	9	3	2
120228	0	0	1	5	5	0	0	1	3	5	3	0
120229	1	0	5	4	1	2	2	0	2	7	1	2
120230	1	0	3	1	1	0	2	1	3	1	1	1
120231	0	1	4	5	0	0	1	0	3	9	2	1
120232	1	1	3	0	0	2	2	0	0	1	3	1
120233	0	1	5	1	0	0	0	1	4	3	3	1
120234	1	1	3	1	2	1	1	1	2	2	5	2
120235	0	1	1	1	2	0	1	0	2	2	3	2
120236	1	1	4	3	0	1	2	0	3	3	2	0
120237	1	0	1	2	5	0	0	0	1	1	1	2
120238	1	1	2	4	4	0	1	1	2	4	3	0
120239	1	1	4	5	0	1	2	0	5	1	0	0
120240	0	0	2	3	4	1	1	1	5	7	5	1
120241	0	1	2	2	5	1	1	0	3	6	3	1
120242	1	0	4	5	5	0	2	1	1	9	0	1
120243	1	1	5	2	1	1	0	1	5	3	5	1
120244	0	1	4	1	0	2	1	0	0	0	3	0
120245	0	0	2	1	2	1	2	1	3	10	5	0
120246	0	0	5	4	3	0	1	1	0	5	5	0
120247	0	1	4	4	5	1	2	1	2	9	1	1
120248	0	0	2	1	5	0	0	0	2	10	4	1
120249	1	1	4	2	2	2	2	0	0	7	1	0
120250	0	0	1	3	5	0	0	1	3	6	3	0
120251	1	1	3	5	3	0	1	1	1	7	2	0
120252	0	0	3	1	3	0	0	0	2	4	0	2
120253	0	0	3	4	5	2	2	0	2	3	3	0
